id_transacao,data_transacao,valor,operacao,codigo_boleto,data_vencimento,descricao,created_at
02182319243132155601432639,2024-02-23 18:19:31,6737.42,saque,594655599432537743336785273857414983372248937455,2024-03-03 18:19:31,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212329245851273851049655,2024-02-23 21:29:58,24548.18,saque,497209996153689988535774404388352012081549214234,2024-03-19 21:29:58,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02182305241875214776012280,2024-02-23 18:05:18,66169.02,boleto,354361621227816512586960455361989252973543485167,2024-03-02 18:05:18,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02112354244381126872518528,2024-02-23 11:54:43,8608.51,boleto,372284341305354264172949960552393804901493212459,2024-03-01 11:54:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02182334244569956712776997,2024-02-23 18:34:45,81693.8,saque,562518482988874081583642693585448827354654312653,2024-02-27 18:34:45,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02152355244810811651917753,2024-02-23 15:55:48,39161.77,saque,416427514278862039635469751325525026787994302893,2024-03-23 15:55:48,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02132348240708298551939809,2024-02-23 13:48:07,1514.01,boleto,969091803980642513924498725462862620129230615997,2024-03-17 13:48:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02232335240524895731684100,2024-02-23 23:35:05,97945.21,saque,519367739747487338343367985259020189146729317584,2024-03-13 23:35:05,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02072300241399128473824714,2024-02-23 07:00:13,12739.16,saque,214916532180529251466532719106190965052880764357,2024-03-18 07:00:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02112309245419356267958607,2024-02-23 11:09:54,83336.65,saque,583310567311129745056530691269913354730519752276,2024-03-09 11:09:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212322244403450952359304,2024-02-23 21:22:44,74790.73,boleto,059837158313055719010205461054495558227894894784,2024-02-28 21:22:44,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02052357240148029335194979,2024-02-23 05:57:01,57039.25,boleto,856475302545390118325504461063471425140639020197,2024-03-21 05:57:01,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02042303240402157769065229,2024-02-23 04:03:04,51527.97,saque,229929196442421517922329566989854119866631472288,2024-03-20 04:03:04,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022340245947449565744128,2024-02-23 02:40:59,13037.41,saque,774353396530782537422009679869176241322965869480,2024-03-10 02:40:59,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02102307245070666759445498,2024-02-23 10:07:50,26893.76,boleto,967800081817737874521835940648242349743395322963,2024-03-07 10:07:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02172437244327914514555388,2024-02-24 17:37:43,72705.19,saque,297544164595069096907705681184822433037499506892,2024-02-27 17:37:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02122442243131956868281610,2024-02-24 12:42:31,11312.57,saque,640821139556030218197573301641190825722363233931,2024-03-11 12:42:31,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02032432240308290899182143,2024-02-24 03:32:03,41984.11,saque,664810619620552784284111895288189017156683134497,2024-03-22 03:32:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02142414244352130889029606,2024-02-24 14:14:43,53869.45,saque,027855846043115171767166413332873869433672703453,2024-02-28 14:14:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02052426240178679246644871,2024-02-24 05:26:01,25288.83,saque,942155471844285605794142240342265600932748816374,2024-03-25 05:26:01,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02122402242873284035624535,2024-02-24 12:02:28,50098.89,saque,526115247835818632413105752603734751089973747458,2024-03-05 12:02:28,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02102404240281188792923611,2024-02-24 10:04:02,87739.47,boleto,370584692835378991354415350962706380398014191577,2024-03-06 10:04:02,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02132413240944570258119225,2024-02-24 13:13:09,2595.44,saque,633257579979467433571482573765539137298723972699,2024-03-22 13:13:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02192403243812529582444913,2024-02-24 19:03:38,64231.85,boleto,306374294939688032351227607597488430521767446340,2024-02-27 19:03:38,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02042423244732143415588043,2024-02-24 04:23:47,73657.09,saque,238953044746572366563186552326568017083329343560,2024-03-10 04:23:47,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02062448243796083572166347,2024-02-24 06:48:37,13925.78,saque,686245388185945566600682581234521441190736551209,2024-03-20 06:48:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212416243921654781221353,2024-02-24 21:16:39,7432.04,saque,565464476607600744327259519372120339169615824829,2024-03-19 21:16:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02232452244082544857675910,2024-02-24 23:52:40,94067.91,saque,028946692102829241679333912879662130098954843403,2024-03-25 23:52:40,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02002516244915783379668974,2024-02-25 00:16:49,23712.66,boleto,948389352204365581907689288810838371319101760781,2024-03-15 00:16:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02052527241647616905528021,2024-02-25 05:27:16,73054.62,saque,476940176556343143433711637718084589979120281263,2024-03-02 05:27:16,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02002551243008851942473720,2024-02-25 00:51:30,71761.93,saque,615746481218742516490999417432170541465780622530,2024-03-12 00:51:30,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02072505245530144190054894,2024-02-25 07:05:55,64037.39,saque,525992435631529296615879519570253526346455937468,2024-03-16 07:05:55,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02182550243251272133426046,2024-02-25 18:50:32,77090.33,boleto,400863595653812872015058480042281732640948939089,2024-03-24 18:50:32,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02152516243944613300573727,2024-02-25 15:16:39,20697.65,boleto,478881078685937373228346287527272310368330690036,2024-03-18 15:16:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02072515242790294926682036,2024-02-25 07:15:27,96884.3,boleto,541957289769348167362037462386252289603031462650,2024-03-02 07:15:27,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02232550245751444300246021,2024-02-25 23:50:57,32481.41,boleto,861981888822266312865197133473102023160323875030,2024-03-11 23:50:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02062523241075218395141596,2024-02-25 06:23:10,30467.05,boleto,745665867250757797495619996247767089019012607709,2024-03-01 06:23:10,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02192517244317915308369459,2024-02-25 19:17:43,76066.28,saque,715516414865995761494720648113533304442930796282,2024-03-14 19:17:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02072530241530143984784798,2024-02-25 07:30:15,29692.15,saque,065473250059363156905125567535862837555833513371,2024-03-25 07:30:15,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022540244680225817825588,2024-02-25 02:40:46,96953.41,saque,043367752899994608259103342659827219831526604215,2024-02-27 02:40:46,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02152552240739542515158495,2024-02-25 15:52:07,57313.79,boleto,445952977192791115517060556499780380602852134182,2024-03-07 15:52:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02202511243489195995779548,2024-02-25 20:11:34,60938.08,boleto,505342609476351510828626911717821683793153670079,2024-03-10 20:11:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02082523245021654781229946,2024-02-25 08:23:50,69008.04,saque,814705027479152336740802406465774287706614624245,2024-03-20 08:23:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212525245322069680653897,2024-02-25 21:25:53,42172.13,boleto,795698746481120921801221561041128319843814785076,2024-03-19 21:25:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02222521243472621532024107,2024-02-25 22:21:34,23094.44,boleto,425626297146216168483830421444079664321548420910,2024-03-01 22:21:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02202503244127943693558559,2024-02-25 20:03:41,17922.19,saque,027057583598091766444519379370650474758101975069,2024-02-28 20:03:41,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02182535242663562901532676,2024-02-25 18:35:26,99065.37,saque,225148540885677639192780306021614693625966431679,2024-03-06 18:35:26,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02222601245090296431048504,2024-02-26 22:01:50,90509.16,boleto,931495334980868767901304798578136376721003356580,2024-03-24 22:01:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02002646245354168472289022,2024-02-26 00:46:53,95871.44,saque,437536392668665176069019201473180609690641923854,2024-03-25 00:46:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02202616243731262208393260,2024-02-26 20:16:37,27108.73,saque,538069034438570575439832350617501556464580696406,2024-03-02 20:16:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02222640245331260490252505,2024-02-26 22:40:53,76405.44,saque,634242827843509269238487464873308154460372790281,2024-03-27 22:40:53,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02152634243946764482688902,2024-02-26 15:34:39,25245.49,boleto,096698179073881879769608864664817183214726575750,2024-03-15 15:34:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02032651242807615692173418,2024-02-26 03:51:28,54668.36,boleto,857401878492015322028666805378978645219965680239,2024-03-02 03:51:28,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02112604241351277457868894,2024-02-26 11:04:13,63982.66,boleto,786364972868514072030799276283464795753274702286,2024-03-04 11:04:13,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022624243379341196399064,2024-02-26 02:24:33,37349.99,saque,401742015329630889297343283537295072183796222628,2024-03-25 02:24:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02142612245451277139798603,2024-02-26 14:12:54,94277.46,boleto,161254658926552669339769658500888073549746923205,2024-03-08 14:12:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212723243491690617971136,2024-02-27 21:23:34,12139.24,boleto,935819539293114227693449006628172537392008813395,2024-03-01 21:23:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02062756240230649789612582,2024-02-27 06:56:02,29548.34,saque,375564373799468585385619998427897341114816586787,2024-03-26 06:56:02,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022759244735378188974291,2024-02-27 02:59:47,75187.63,boleto,328809477143741025526965833986993776445732985849,2024-03-04 02:59:47,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02112723242045679154761820,2024-02-27 11:23:20,62362.71,boleto,587585803894569535040980189335719418965818545627,2024-03-04 11:23:20,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02112748240474881990461917,2024-02-27 11:48:04,89810.29,saque,492530021527816684052601475080172541913081872068,2024-03-14 11:48:04,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02062705243319354071478764,2024-02-27 06:05:33,72571.58,saque,709290455560227577704539720136204110161251764436,2024-03-15 06:05:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02082849244237341798716989,2024-02-28 08:49:42,49656.0,boleto,245359817588617545846570384188446142111258207048,2024-03-28 08:49:42,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022846241790687048874043,2024-02-28 02:46:17,41297.47,boleto,150310045701865973737609618453214181884269878190,2024-03-14 02:46:17,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02172854242903457418576001,2024-02-28 17:54:29,55834.17,saque,112253379346571187400949740729292993384841450929,2024-03-03 17:54:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02232807241432153730672552,2024-02-28 23:07:14,91700.37,boleto,249738005724708684022466822056683658124301051183,2024-03-24 23:07:14,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02092837243025327793061153,2024-02-28 09:37:30,31650.86,saque,632721035639953538934333451900501306077379974333,2024-03-27 09:37:30,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02052828244924636716883939,2024-02-28 05:28:49,27926.65,boleto,168572606308906510940636009606510598339363689717,2024-02-29 05:28:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02002812240578167443367358,2024-02-28 00:12:05,35281.59,boleto,419170231594527020185160990284832099313022423391,2024-03-06 00:12:05,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02192830243155246551655365,2024-02-28 19:30:31,97795.85,boleto,455657654765759432827317230630291704974512470884,2024-03-04 19:30:31,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02172821244322657410225864,2024-02-28 17:21:43,98614.23,saque,031125112124202589851788142908836041451743402529,2024-03-22 17:21:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02032802242402158017328533,2024-02-28 03:02:24,65447.35,boleto,473498112478663977443528645266620666530755995787,2024-03-06 03:02:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02212834245447699840218996,2024-02-28 21:34:54,18767.84,saque,385368345424717809257971433294207621241959046339,2024-02-29 21:34:54,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02072955240182547935517439,2024-02-29 07:55:01,64315.27,boleto,337901746800402865901439756167285914104275645856,2024-03-04 07:55:01,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02202937240774753491919558,2024-02-29 20:37:07,51758.37,saque,366973758971108954909495733569064079989033197621,2024-03-20 20:37:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02222906242924898094894077,2024-02-29 22:06:29,30498.29,boleto,667484460928648442199945193626049109659944882288,2024-03-11 22:06:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02032944245238385248993116,2024-02-29 03:44:52,20789.9,saque,244612875924559373779347936144547460366236293946,2024-03-26 03:44:52,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02042919244548021585017545,2024-02-29 04:19:45,77760.82,boleto,061790112186053957582701470939430587688071910120,2024-03-11 04:19:45,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02092912243889196265014761,2024-02-29 09:12:38,43001.32,boleto,496029251329925909545013127044791847926205776769,2024-03-02 09:12:38,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02142903242295869689534604,2024-02-29 14:03:22,44960.63,boleto,345619268873817306645280444068887126949240670885,2024-03-08 14:03:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02172926242515662984228391,2024-02-29 17:26:25,98875.85,saque,770679535669869492818455377386650553221057498902,2024-03-10 17:26:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02102935245675212876466421,2024-02-29 10:35:56,94015.31,saque,659478240172733149381946185676893868809490765396,2024-03-08 10:35:56,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02102956243842926769087213,2024-02-29 10:56:38,75818.68,boleto,921555594635312392712737211374779463652917636509,2024-03-26 10:56:38,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02202922245013896447131436,2024-02-29 20:22:50,19676.14,saque,205723610699307353845683517183740214617477345419,2024-03-24 20:22:50,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02092903245951526805446099,2024-02-29 09:03:59,8249.2,boleto,509205752033497247076972339935097410546994505811,2024-03-11 09:03:59,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02002909244912527622171767,2024-02-29 00:09:49,52479.24,saque,229045069948873847371843261070883408771199293487,2024-03-04 00:09:49,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02122904243857571448971022,2024-02-29 12:04:38,58210.33,saque,474513836585276305853119922997554856124699958501,2024-03-22 12:04:38,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02062938241932158839483087,2024-02-29 06:38:19,77982.28,saque,880006361666431752196303454677667754874808445389,2024-03-09 06:38:19,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022906242522544456862619,2024-02-29 02:06:25,7593.0,boleto,080979529335438402262005088202422118695117061883,2024-03-21 02:06:25,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
02022904245744611597923051,2024-02-29 02:04:57,74394.39,boleto,431150843113553384260226552441363903420131210353,2024-03-08 02:04:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03090134241922189023323127,2024-03-01 09:34:19,41838.05,boleto,389660607429373815165385301290485622181845293654,2024-03-07 09:34:19,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03020155245791362726049202,2024-03-01 02:55:57,96272.79,saque,539768492030684032045543854229943960009093747567,2024-03-06 02:55:57,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03190131240070332790029102,2024-03-01 19:31:00,81046.81,boleto,991541974173332492093544179185620074153734456945,2024-03-20 19:31:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03160149243531954029796846,2024-03-01 16:49:35,45137.33,saque,579543439255901163916635033491350855254597718593,2024-03-21 16:49:35,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03070102242306088213575912,2024-03-01 07:02:23,45901.76,saque,187660535761437160723935905438582794276944782144,2024-03-08 07:02:23,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03110139242132144887516441,2024-03-01 11:39:21,95087.16,boleto,524276578865862043115071209171437771899377640057,2024-03-16 11:39:21,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03190125245867795379131972,2024-03-01 19:25:58,63035.11,boleto,588813946096703075384722537180279817456842045231,2024-03-29 19:25:58,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03110141241474756517531042,2024-03-01 11:41:14,44141.28,boleto,459467956715500962586919934202615644926702821356,2024-03-22 11:41:14,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03210139243961131536865902,2024-03-01 21:39:39,20768.32,boleto,013012561722448910827677071482355470933132357025,2024-03-13 21:39:39,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03190110243437124756789298,2024-03-01 19:10:34,28286.16,saque,950794854620782680369992639783060689913457169574,2024-03-09 19:10:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03080124244323219921319362,2024-03-01 08:24:43,32585.98,saque,833942104052544402348508951582359824990364060416,2024-03-03 08:24:43,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03020234244589194741263064,2024-03-02 02:34:45,51257.8,saque,936700022314881387982481390425166003100828563658,2024-03-06 02:34:45,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03060204240337129134112365,2024-03-02 06:04:03,12624.8,saque,121653099352290828745895151851374030586772840692,2024-03-04 06:04:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03010210243010819009578715,2024-03-02 01:10:30,11119.29,boleto,210747968313038435899980490651550133018990864003,2024-03-27 01:10:30,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03010212243444618199319674,2024-03-02 01:12:34,74399.7,boleto,533752768782143851213206328106161736793188588399,2024-03-09 01:12:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03170224241647613692331927,2024-03-02 17:24:16,70895.97,boleto,381169814098225569793446131088046583512973544691,2024-03-06 17:24:16,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03060232242915785826983878,2024-03-02 06:32:29,96619.58,saque,472349494235306948720321610998972617971615144125,2024-03-05 06:32:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03000224243249573156288071,2024-03-02 00:24:32,73500.37,saque,882978569419953301321777669270636797935158849121,2024-03-30 00:24:32,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03200213240274757881537265,2024-03-02 20:13:02,94232.2,boleto,899211642782715703698003965704978909133965614651,2024-03-29 20:13:02,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03190343241217916463715070,2024-03-03 19:43:12,63424.6,boleto,390436552742595197480292840158308502750666405474,2024-03-28 19:43:12,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03060332242291696029714449,2024-03-03 06:32:22,28404.8,saque,534667835249365295527953056526973068172578510588,2024-03-22 06:32:22,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03090344241574759245073547,2024-03-03 09:44:15,90993.46,saque,278673330392361691670293014260174110684833849734,2024-03-21 09:44:15,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03120310241632146654588757,2024-03-03 12:10:16,70014.81,saque,085116553962467695954975807503293848277564586975,2024-03-21 12:10:16,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03160351243399931197712063,2024-03-03 16:51:33,78811.44,boleto,502275349909099553370452478450194529705950775475,2024-03-14 16:51:33,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03030347243751449430928070,2024-03-03 03:47:37,23782.34,boleto,144108687944371794139890372598464024399251146033,2024-03-05 03:47:37,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03160300245999129857191354,2024-03-03 16:00:59,67742.51,boleto,924807495573066107206580375673055094866503487750,2024-03-26 16:00:59,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03170356240900956406576945,2024-03-03 17:56:09,50610.81,boleto,574428876521344207980122344222941955022782478361,2024-03-25 17:56:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03000358244812526692941429,2024-03-03 00:58:48,48790.93,boleto,406867708099769131894328763645470044632787961862,2024-03-13 00:58:48,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03070346245946760923841732,2024-03-03 07:46:59,38099.51,boleto,314889467214785459689229488937034788652500148493,2024-03-22 07:46:59,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03020319243000957935943694,2024-03-03 02:19:30,26721.47,saque,758972182494594766062958346482113963687776363196,2024-03-11 02:19:30,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03010348240615667700237609,2024-03-03 01:48:06,23552.12,boleto,688273488807099872759973767912272229251861184820,2024-03-13 01:48:06,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03230343245648026017274521,2024-03-03 23:43:56,56248.67,boleto,292307274938871776563510395721907121256743012584,2024-03-11 23:43:56,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03060348243418274496538351,2024-03-03 06:48:34,91807.41,boleto,761973910649996210620733092389501093170956341733,2024-04-02 06:48:34,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03140354242437278334539742,2024-03-03 14:54:24,50743.06,boleto,149954692950855387202583653027184479197106336238,2024-03-15 14:54:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03170332241169957831563858,2024-03-03 17:32:11,34393.03,saque,067924522600793133733047831637747554287238695820,2024-03-11 17:32:11,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03150306245947616294344065,2024-03-03 15:06:59,44932.08,saque,815876785295853890930528085591454087250443629726,2024-03-24 15:06:59,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03230442241918952410235990,2024-03-04 23:42:19,54714.53,saque,164148517000676926884591933678397787249345655602,2024-04-02 23:42:19,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03190457240047446339874041,2024-03-04 19:57:00,52316.98,saque,854922397269678436104883756561790890943965795289,2024-03-24 19:57:00,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03090411240937343385967813,2024-03-04 09:11:09,44362.74,saque,473593449348068823365949117594080292568724139693,2024-03-15 09:11:09,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03220425240311454241251409,2024-03-04 22:25:03,62102.9,boleto,792472128852145339657457475385915965295983199038,2024-04-01 22:25:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03210415245595862538982585,2024-03-04 21:15:55,74961.68,boleto,972500593230809061494916942603703487600982209176,2024-03-08 21:15:55,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03130448242453326996969949,2024-03-04 13:48:24,8078.19,saque,611689193911312379321560239027214450624849567769,2024-03-13 13:48:24,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03020409240496088831891376,2024-03-04 02:09:04,17728.71,saque,669652295717840782059122608633804673731807570535,2024-03-21 02:09:04,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03110400242978672599117146,2024-03-04 11:00:29,64535.01,boleto,291108935686941943892595008605630535002936343060,2024-03-21 11:00:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03160555240762055277756113,2024-03-05 16:55:07,23067.17,saque,489994918926686472819545148058403886244630352496,2024-03-15 16:55:07,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03150514244419033671289430,2024-03-05 15:14:44,16548.8,boleto,496004828148792407261160395250917380105506728757,2024-03-18 15:14:44,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03040555244749313294015186,2024-03-05 04:55:47,79806.41,saque,212469345872337735081734738010860683969006528954,2024-03-27 04:55:47,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03110510240349067227015660,2024-03-05 11:10:03,70083.71,saque,104183165258589459161022758042805195093794397632,2024-03-25 11:10:03,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03130504242983810229595846,2024-03-05 13:04:29,39227.2,saque,681138032049621900187705014809892358844478698402,2024-03-24 13:04:29,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
03050523245875211501631021,2024-03-05 05:23:58,75427.68,boleto,886715233794901626517792286095136064697129442164,2024-03-21 05:23:58,Boletos pagos - mov_boletos_pagos.csv,2025-08-25 18:24:27.992812
